what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.pde.ui,3.8.101.v20140902-1534,"org.eclipse.pde.ui",1422656575836
stopped,bundle,org.eclipse.ant.ui,3.5.500.v20140521-1557,"org.eclipse.ant.ui",1422656575838
stopped,bundle,org.eclipse.fx.ide.fxgraph,1.1.0.201411050807,"org.eclipse.fx.ide.fxgraph",1422656575848
stopped,bundle,org.eclipse.fx.ide.l10n.ui,1.1.0.201411050807,"org.eclipse.fx.ide.l10n.ui",1422656575849
stopped,bundle,org.eclipse.fx.ide.l10n,1.1.0.201411050807,"org.eclipse.fx.ide.l10n",1422656575850
stopped,bundle,org.eclipse.e4.tools.css.editor.ui,0.12.0.v20140221-1650,"org.eclipse.e4.tools.css.editor.ui",1422656575852
stopped,bundle,org.eclipse.e4.tools.css.editor,0.12.0.v20140221-1650,"org.eclipse.e4.tools.css.editor",1422656575853
stopped,bundle,org.eclipse.xtext.purexbase,2.7.3.v201411190455,"org.eclipse.xtext.purexbase",1422656575950
stopped,bundle,org.eclipse.emf.mwe2.language.ui,2.7.0.v201409021051,"org.eclipse.emf.mwe2.language.ui",1422656575992
stopped,bundle,org.eclipse.xtext.ui.codetemplates.ui,2.7.3.v201411190455,"org.eclipse.xtext.ui.codetemplates.ui",1422656575993
stopped,bundle,org.eclipse.xtext.ui.codetemplates,2.7.3.v201411190455,"org.eclipse.xtext.ui.codetemplates",1422656576168
stopped,bundle,org.eclipse.fx.ide.ui.mobile.sim.launch,1.1.0.201411050807,"org.eclipse.fx.ide.ui.mobile.sim.launch",1422656576169
stopped,bundle,org.eclipse.jdt.junit,3.7.300.v20140418-0836,"org.eclipse.jdt.junit",1422656576169
stopped,bundle,org.eclipse.fx.ide.ui.preview,1.1.0.201411050807,"org.eclipse.fx.ide.ui.preview",1422656576175
stopped,bundle,org.eclipse.xtext.ui.ecore,2.7.3.v201411190455,"org.eclipse.xtext.ui.ecore",1422656576201
stopped,bundle,org.eclipse.xtext.xtext.ui.graph,2.7.3.v201411190455,"org.eclipse.xtext.xtext.ui.graph",1422656576202
stopped,bundle,org.eclipse.xtext.ui.shared,2.7.3.v201411190455,"org.eclipse.xtext.ui.shared",1422656576211
stopped,bundle,org.eclipse.xtext.builder,2.7.3.v201411190455,"org.eclipse.xtext.builder",1422656576212
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.300.v20140512-1926,"org.eclipse.jdt.debug.ui",1422656576212
stopped,bundle,org.eclipse.wst.sse.ui,1.3.300.v201404240319,"org.eclipse.wst.sse.ui",1422656576212
stopped,bundle,org.eclipse.fx.ide.ui,1.1.0.201411050807,"org.eclipse.fx.ide.ui",1422656576212
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.400.v20140311-1758,"org.eclipse.jdt.apt.ui",1422656576232
stopped,bundle,org.eclipse.e4.tools.event.spy,0.15.0.v20140707-1917,"org.eclipse.e4.tools.event.spy",1422656576235
stopped,bundle,org.eclipse.xtext.ui.junit,2.7.3.v201411190455,"org.eclipse.xtext.ui.junit",1422656576290
stopped,bundle,org.eclipse.xtext.ui,2.7.3.v201411190455,"org.eclipse.xtext.ui",1422656576299
stopped,bundle,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui",1422656576308
stopped,bundle,org.eclipse.platform.discovery.compatibility,0.11.0.v20140117-1516,"org.eclipse.platform.discovery.compatibility",1422656576309
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.400.v201402131232,"org.eclipse.wst.jsdt.debug.ui",1422656576311
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.500.v201402131232,"org.eclipse.wst.jsdt.support.firefox",1422656576328
stopped,bundle,org.eclipse.wst.jsdt.ui,1.1.500.v201402182334,"org.eclipse.wst.jsdt.ui",1422656576329
stopped,bundle,org.eclipse.search,3.9.100.v20140226-1637,"org.eclipse.search",1422656576329
stopped,bundle,org.eclipse.epp.package.standard,4.4.0.20140612-0500,"org.eclipse.epp.package.standard",1422656576329
stopped,bundle,org.eclipse.linuxtools.lttng2.kernel.ui,2.2.1.201402102340,"org.eclipse.linuxtools.lttng2.kernel.ui",1422656576330
stopped,bundle,org.eclipse.linuxtools.lttng2.ui,2.2.1.201402102340,"org.eclipse.linuxtools.lttng2.ui",1422656576342
stopped,bundle,org.eclipse.linuxtools.tmf.ui,2.2.1.201402102340,"org.eclipse.linuxtools.tmf.ui",1422656576357
stopped,bundle,org.eclipse.mylyn.team.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.team.ui",1422656576357
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.700.v20140407-1004,"org.eclipse.ui.navigator.resources",1422656576358
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.7.100.v20140324-1358,"org.eclipse.ltk.ui.refactoring",1422656576359
stopped,bundle,org.eclipse.team.cvs.ui,3.3.600.v20130514-1224,"org.eclipse.team.cvs.ui",1422656576359
stopped,bundle,org.eclipse.ui.resources.semantic,0.6.1.v20140117-1517,"org.eclipse.ui.resources.semantic",1422656576359
stopped,bundle,org.eclipse.team.ui,3.7.100.v20130710-1213,"org.eclipse.team.ui",1422656576359
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1422656576359
stopped,bundle,org.eclipse.mylyn.ide.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.ide.ui",1422656576372
stopped,bundle,org.eclipse.mylyn.resources.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.resources.ui",1422656576373
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.context.tasks.ui",1422656576373
stopped,bundle,org.eclipse.mylyn.help.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.help.ui",1422656576404
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.9.2.v20140211-0100,"org.eclipse.mylyn.tasks.bugs",1422656576405
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.8.2.v20140211-0100,"org.eclipse.mylyn.wikitext.tasks.ui",1422656576425
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.tasks.ui",1422656576425
stopped,bundle,org.eclipse.compare,3.5.500.v20131106-1552,"org.eclipse.compare",1422656576425
stopped,bundle,org.eclipse.egit.core,3.2.0.201312181205-r,"org.eclipse.egit.core",1422656576427
stopped,bundle,org.eclipse.team.cvs.ssh2,3.2.302.v20131127-1657,"org.eclipse.team.cvs.ssh2",1422656576447
stopped,bundle,org.eclipse.team.cvs.core,3.3.502.v20131127-1657,"org.eclipse.team.cvs.core",1422656576447
stopped,bundle,org.eclipse.pde.api.tools,1.0.600.v20140520-1809,"org.eclipse.pde.api.tools",1422656576447
stopped,bundle,org.eclipse.fx.ide.pde.core,1.1.0.201411050807,"org.eclipse.fx.ide.pde.core",1422656576492
stopped,bundle,org.eclipse.fx.ide.jdt.core,1.1.0.201411050807,"org.eclipse.fx.ide.jdt.core",1422656576492
stopped,bundle,org.eclipse.fx.ide.rrobot,1.1.0.201411050807,"org.eclipse.fx.ide.rrobot",1422656576502
stopped,bundle,org.eclipse.pde.ds.core,1.0.300.v20140204-1740,"org.eclipse.pde.ds.core",1422656576522
stopped,bundle,org.eclipse.pde.launching,3.6.200.v20140521-1231,"org.eclipse.pde.launching",1422656576522
stopped,bundle,org.eclipse.pde.ua.core,1.0.301.v20140702-1823,"org.eclipse.pde.ua.core",1422656576543
stopped,bundle,org.eclipse.e4.tools.emf.liveeditor,0.12.0.v20140716-1614,"org.eclipse.e4.tools.emf.liveeditor",1422656576543
stopped,bundle,org.eclipse.e4.tools.emf.ui.script.js,0.12.0.v20140206-0829,"org.eclipse.e4.tools.emf.ui.script.js",1422656576574
stopped,bundle,org.eclipse.e4.tools.emf.ui,0.12.0.v20140728-1808,"org.eclipse.e4.tools.emf.ui",1422656576574
stopped,bundle,org.eclipse.pde.core,3.10.1.v20140902-1534,"org.eclipse.pde.core",1422656576574
stopped,bundle,org.eclipse.core.resources.semantic,0.6.3.v20140217-2212,"org.eclipse.core.resources.semantic",1422656576574
stopped,bundle,org.eclipse.jdt.core.manipulation,1.5.0.v20130605-1748,"org.eclipse.jdt.core.manipulation",1422656576574
stopped,bundle,org.eclipse.ant.launching,1.0.400.v20140518-0030,"org.eclipse.ant.launching",1422656576600
stopped,bundle,org.eclipse.fx.ide.model,1.1.0.201411050807,"org.eclipse.fx.ide.model",1422656576600
stopped,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20131113-0353,"org.eclipse.jdt.apt.pluggable.core",1422656576600
stopped,bundle,org.eclipse.jdt.apt.core,3.3.600.v20140311-1758,"org.eclipse.jdt.apt.core",1422656576600
stopped,bundle,org.eclipse.jdt.junit.core,3.7.300.v20140409-1618,"org.eclipse.jdt.junit.core",1422656576624
stopped,bundle,org.eclipse.emf.mwe2.language,2.7.0.v201409021051,"org.eclipse.emf.mwe2.language",1422656576644
stopped,bundle,org.eclipse.xtext.xbase,2.7.3.v201411190455,"org.eclipse.xtext.xbase",1422656576644
stopped,bundle,org.eclipse.xtext.generator,2.7.3.v201411190455,"org.eclipse.xtext.generator",1422656576700
stopped,bundle,org.eclipse.xtext.builder.standalone,2.7.3.v201411190455,"org.eclipse.xtext.builder.standalone",1422656576731
stopped,bundle,org.eclipse.xtext.common.types,2.7.3.v201411190455,"org.eclipse.xtext.common.types",1422656576731
stopped,bundle,org.eclipse.xtext.ecore,2.7.3.v201411190455,"org.eclipse.xtext.ecore",1422656576758
stopped,bundle,org.eclipse.xtext,2.7.3.v201411190455,"org.eclipse.xtext",1422656576758
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1422666268056
started,bundle,org.eclipse.osgi,3.10.0.v20140606-1445,"org.eclipse.osgi",1422666268058
started,bundle,org.eclipse.equinox.simpleconfigurator,1.1.0.v20131217-1203,"org.eclipse.equinox.simpleconfigurator",1422666268059
started,bundle,com.ibm.icu,52.1.0.v201404241930,"com.ibm.icu",1422666268059
started,bundle,org.apache.felix.gogo.command,0.10.0.v201209301215,"org.apache.felix.gogo.command",1422666268059
started,bundle,org.apache.felix.gogo.runtime,0.10.0.v201209301036,"org.apache.felix.gogo.runtime",1422666268060
started,bundle,org.apache.felix.gogo.shell,0.10.0.v201212101605,"org.apache.felix.gogo.shell",1422666268061
started,bundle,org.eclipse.compare.core,3.5.400.v20130903-0736,"org.eclipse.compare.core",1422666268061
started,bundle,org.eclipse.core.contenttype,3.4.200.v20140207-1251,"org.eclipse.core.contenttype",1422666268062
started,bundle,org.eclipse.core.databinding.observable,1.4.1.v20140210-1835,"org.eclipse.core.databinding.observable",1422666268127
started,bundle,org.eclipse.core.expressions,3.4.600.v20140128-0851,"org.eclipse.core.expressions",1422666268128
started,bundle,org.eclipse.core.filebuffers,3.5.400.v20140127-1516,"org.eclipse.core.filebuffers",1422666268129
started,bundle,org.eclipse.core.filesystem,1.4.100.v20140514-1614,"org.eclipse.core.filesystem",1422666268130
started,bundle,org.eclipse.core.jobs,3.6.0.v20140424-0053,"org.eclipse.core.jobs",1422666268131
started,bundle,org.eclipse.core.net,1.2.200.v20140124-2013,"org.eclipse.core.net",1422666268131
started,bundle,org.eclipse.core.resources,3.9.0.v20140514-1307,"org.eclipse.core.resources",1422666268217
started,bundle,org.eclipse.core.runtime,3.10.0.v20140318-2214,"org.eclipse.core.runtime",1422666268217
started,bundle,org.eclipse.core.runtime.compatibility,3.2.200.v20140128-0851,"org.eclipse.core.runtime.compatibility",1422666268218
started,bundle,org.eclipse.core.variables,3.2.800.v20130819-1716,"org.eclipse.core.variables",1422666268219
started,bundle,org.eclipse.debug.core,3.9.0.v20140521-1435,"org.eclipse.debug.core",1422666268219
started,bundle,org.eclipse.debug.ui,3.10.0.v20140604-1637,"org.eclipse.debug.ui",1422666268310
started,bundle,org.eclipse.e4.core.commands,0.10.2.v20140424-2344,"org.eclipse.e4.core.commands",1422666268310
started,bundle,org.eclipse.e4.core.contexts,1.3.100.v20140407-1019,"org.eclipse.e4.core.contexts",1422666268311
started,bundle,org.eclipse.e4.core.di,1.4.0.v20140414-1837,"org.eclipse.e4.core.di",1422666268312
started,bundle,org.eclipse.e4.core.di.extensions,0.12.0.v20140417-2033,"org.eclipse.e4.core.di.extensions",1422666268312
started,bundle,org.eclipse.e4.core.services,1.2.0.v20140509-1840,"org.eclipse.e4.core.services",1422666268315
started,bundle,org.eclipse.e4.ui.bindings,0.10.200.v20140424-2042,"org.eclipse.e4.ui.bindings",1422666268316
started,bundle,org.eclipse.e4.ui.css.swt,0.11.100.v20140522-1045,"org.eclipse.e4.ui.css.swt",1422666268317
started,bundle,org.eclipse.e4.ui.css.swt.theme,0.9.300.v20140424-2042,"org.eclipse.e4.ui.css.swt.theme",1422666268318
started,bundle,org.eclipse.e4.ui.di,1.0.0.v20140328-2112,"org.eclipse.e4.ui.di",1422666268318
started,bundle,org.eclipse.e4.ui.model.workbench,1.1.0.v20140512-1820,"org.eclipse.e4.ui.model.workbench",1422666268471
started,bundle,org.eclipse.e4.ui.services,1.1.0.v20140328-1925,"org.eclipse.e4.ui.services",1422666268471
started,bundle,org.eclipse.e4.ui.workbench,1.1.0.v20140528-1949,"org.eclipse.e4.ui.workbench",1422666268534
started,bundle,org.eclipse.e4.ui.workbench.addons.swt,1.1.0.v20140602-1537,"org.eclipse.e4.ui.workbench.addons.swt",1422666268535
started,bundle,org.eclipse.e4.ui.workbench.renderers.swt,0.12.0.v20140521-1818,"org.eclipse.e4.ui.workbench.renderers.swt",1422666268536
started,bundle,org.eclipse.e4.ui.workbench.swt,0.12.100.v20140530-1436,"org.eclipse.e4.ui.workbench.swt",1422666268597
started,bundle,org.eclipse.equinox.app,1.3.200.v20130910-1609,"org.eclipse.equinox.app",1422666268598
started,bundle,org.eclipse.equinox.common,3.6.200.v20130402-1505,"org.eclipse.equinox.common",1422666268599
started,bundle,org.eclipse.equinox.console,1.1.0.v20140131-1639,"org.eclipse.equinox.console",1422666268639
started,bundle,org.eclipse.equinox.ds,1.4.200.v20131126-2331,"org.eclipse.equinox.ds",1422666268639
started,bundle,org.eclipse.equinox.event,1.3.100.v20140115-1647,"org.eclipse.equinox.event",1422666268640
started,bundle,org.eclipse.equinox.p2.core,2.3.0.v20131211-1531,"org.eclipse.equinox.p2.core",1422666268641
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.1.0.v20131211-1531,"org.eclipse.equinox.p2.directorywatcher",1422666268641
started,bundle,org.eclipse.equinox.p2.engine,2.3.0.v20140506-1720,"org.eclipse.equinox.p2.engine",1422666268642
started,bundle,org.eclipse.equinox.p2.metadata,2.2.0.v20131211-1531,"org.eclipse.equinox.p2.metadata",1422666268642
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.100.v20131209-2144,"org.eclipse.equinox.p2.metadata.repository",1422666268643
started,bundle,org.eclipse.equinox.p2.operations,2.4.0.v20131119-0908,"org.eclipse.equinox.p2.operations",1422666268644
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.200.v20131119-0908,"org.eclipse.equinox.p2.reconciler.dropins",1422666268644
started,bundle,org.eclipse.equinox.p2.repository,2.3.0.v20131211-1531,"org.eclipse.equinox.p2.repository",1422666268645
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.2.0.v20140422-1847,"org.eclipse.equinox.p2.ui.sdk.scheduler",1422666268647
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20131119-0908,"org.eclipse.equinox.p2.updatechecker",1422666268647
started,bundle,org.eclipse.equinox.preferences,3.5.200.v20140224-1527,"org.eclipse.equinox.preferences",1422666268648
started,bundle,org.eclipse.equinox.registry,3.5.400.v20140428-1507,"org.eclipse.equinox.registry",1422666268729
started,bundle,org.eclipse.equinox.security,1.2.0.v20130424-1801,"org.eclipse.equinox.security",1422666268797
started,bundle,org.eclipse.equinox.util,1.0.500.v20130404-1337,"org.eclipse.equinox.util",1422666268798
started,bundle,org.eclipse.help,3.6.0.v20130326-1254,"org.eclipse.help",1422666268853
started,bundle,org.eclipse.jdt.core.manipulation,1.5.0.v20130605-1748,"org.eclipse.jdt.core.manipulation",1422666268853
started,bundle,org.eclipse.jface,3.10.0.v20140604-0740,"org.eclipse.jface",1422666268984
started,bundle,org.eclipse.jsch.core,1.1.500.v20131112-1442,"org.eclipse.jsch.core",1422666268985
started,bundle,org.eclipse.ltk.core.refactoring,3.6.100.v20140520-1248,"org.eclipse.ltk.core.refactoring",1422666268986
started,bundle,org.eclipse.ltk.ui.refactoring,3.7.100.v20140324-1358,"org.eclipse.ltk.ui.refactoring",1422666269018
started,bundle,org.eclipse.search,3.9.100.v20140226-1637,"org.eclipse.search",1422666269058
started,bundle,org.eclipse.team.core,3.7.0.v20130514-1224,"org.eclipse.team.core",1422666269059
started,bundle,org.eclipse.team.cvs.ui,3.3.600.v20130514-1224,"org.eclipse.team.cvs.ui",1422666269181
started,bundle,org.eclipse.team.ui,3.7.100.v20130710-1213,"org.eclipse.team.ui",1422666269226
started,bundle,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui",1422666269320
started,bundle,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console",1422666269382
started,bundle,org.eclipse.ui.editors,3.8.200.v20140401-1310,"org.eclipse.ui.editors",1422666269382
started,bundle,org.eclipse.ui.forms,3.6.100.v20140422-1825,"org.eclipse.ui.forms",1422666269383
started,bundle,org.eclipse.ui.ide,3.10.0.v20140521-1937,"org.eclipse.ui.ide",1422666269488
started,bundle,org.eclipse.ui.net,1.2.200.v20120807-0927,"org.eclipse.ui.net",1422666269489
started,bundle,org.eclipse.ui.views,3.7.0.v20140408-0703,"org.eclipse.ui.views",1422666269489
started,bundle,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"org.eclipse.ui.workbench",1422666269489
started,bundle,org.eclipse.ui.workbench.texteditor,3.9.0.v20140411-1521,"org.eclipse.ui.workbench.texteditor",1422666269490
started,bundle,org.eclipse.update.configurator,3.3.300.v20140518-1928,"org.eclipse.update.configurator",1422666269491
started,bundle,com.android.ide.eclipse.adt,22.6.2.v201403212031-1085508,"com.android.ide.eclipse.adt",1422666269492
started,bundle,com.android.ide.eclipse.base,22.6.2.v201403212031-1085508,"com.android.ide.eclipse.base",1422666269492
started,bundle,org.eclipse.cdt.build.crossgcc,1.1.0.201402142303,"org.eclipse.cdt.build.crossgcc",1422666269493
started,bundle,org.eclipse.cdt.codan.ui.cxx,3.2.0.201402142303,"org.eclipse.cdt.codan.ui.cxx",1422666269493
started,bundle,org.eclipse.cdt.core,5.6.0.201402142303,"org.eclipse.cdt.core",1422666269555
started,bundle,org.eclipse.cdt.dsf,2.4.0.201402142303,"org.eclipse.cdt.dsf",1422666269556
started,bundle,org.eclipse.cdt.dsf.gdb,4.3.0.201402142303,"org.eclipse.cdt.dsf.gdb",1422666269558
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.4.0.201402142303,"org.eclipse.cdt.dsf.gdb.ui",1422666269622
started,bundle,org.eclipse.cdt.make.core,7.3.0.201402142303,"org.eclipse.cdt.make.core",1422666269623
started,bundle,org.eclipse.cdt.make.ui,7.2.0.201402142303,"org.eclipse.cdt.make.ui",1422666269751
started,bundle,org.eclipse.cdt.managedbuilder.core,8.3.0.201402142303,"org.eclipse.cdt.managedbuilder.core",1422666269795
started,bundle,org.eclipse.cdt.ui,5.7.0.201402142303,"org.eclipse.cdt.ui",1422666269877
started,bundle,org.eclipse.egit.core,3.2.0.201312181205-r,"org.eclipse.egit.core",1422666269877
started,bundle,org.eclipse.egit.ui,3.2.0.201312181205-r,"org.eclipse.egit.ui",1422666269967
started,bundle,org.eclipse.epp.mpc.ui,1.2.1.v20140219-1000,"org.eclipse.epp.mpc.ui",1422666269968
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1422666269969
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1422666269970
started,bundle,org.eclipse.equinox.event,1.3.0.v20130327-1442,"org.eclipse.equinox.event",1422666269970
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1422666269971
started,bundle,org.eclipse.jgit,3.2.0.201312181205-r,"org.eclipse.jgit",1422666269972
started,bundle,org.eclipse.linuxtools.cdt.libhover,1.2.0.201402102340,"org.eclipse.linuxtools.cdt.libhover",1422666269972
started,bundle,org.eclipse.linuxtools.cdt.libhover.devhelp,1.0.0.201402102340,"org.eclipse.linuxtools.cdt.libhover.devhelp",1422666269973
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1422666269974
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1422666269974
started,bundle,org.eclipse.mylyn.commons.core,3.9.2.v20140211-0100,"org.eclipse.mylyn.commons.core",1422666269975
started,bundle,org.eclipse.mylyn.commons.net,3.9.2.v20140211-0100,"org.eclipse.mylyn.commons.net",1422666269975
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.1.2.v20140211-0100,"org.eclipse.mylyn.commons.notifications.core",1422666269976
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.1.2.v20140211-0100,"org.eclipse.mylyn.commons.notifications.feed",1422666269976
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.1.2.v20140211-0100,"org.eclipse.mylyn.commons.notifications.ui",1422666269977
started,bundle,org.eclipse.mylyn.commons.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.commons.ui",1422666269977
started,bundle,org.eclipse.mylyn.commons.workbench,3.9.2.v20140211-0100,"org.eclipse.mylyn.commons.workbench",1422666269978
started,bundle,org.eclipse.mylyn.context.core,3.9.2.v20140211-0100,"org.eclipse.mylyn.context.core",1422666269978
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.context.tasks.ui",1422666269979
started,bundle,org.eclipse.mylyn.monitor.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.monitor.ui",1422666269979
started,bundle,org.eclipse.mylyn.tasks.index.core,3.9.2.v20140211-0100,"org.eclipse.mylyn.tasks.index.core",1422666269980
started,bundle,org.eclipse.mylyn.tasks.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.tasks.ui",1422666269981
started,bundle,org.eclipse.mylyn.team.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.team.ui",1422666269981
started,bundle,org.eclipse.rse.connectorservice.local,2.1.400.201205062159,"org.eclipse.rse.connectorservice.local",1422666269982
started,bundle,org.eclipse.rse.core,3.3.100.201307171557,"org.eclipse.rse.core",1422666269982
started,bundle,org.eclipse.rse.files.ui,3.2.200.201307171555,"org.eclipse.rse.files.ui",1422666270096
started,bundle,org.eclipse.rse.services,3.2.200.201211090626,"org.eclipse.rse.services",1422666270097
