what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.3.0.201402142303,"org.eclipse.cdt.debug.ui.memory.search",1422668721325
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201402142303,"org.eclipse.cdt.debug.ui.memory.traditional",1422668721354
stopped,bundle,org.eclipse.cdt.autotools.ui,1.0.1.201402142303,"org.eclipse.cdt.autotools.ui",1422668721427
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,2.0.0.201402142303,"org.eclipse.linuxtools.cdt.autotools.core",1422668721482
stopped,bundle,org.eclipse.cdt.autotools.core,1.2.0.201402142303,"org.eclipse.cdt.autotools.core",1422668721513
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,3.2.0.201402142303,"org.eclipse.cdt.codan.checkers.ui",1422668721541
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,3.2.0.201402142303,"org.eclipse.cdt.codan.ui.cxx",1422668721542
stopped,bundle,org.eclipse.cdt.codan.ui,3.2.0.201402142303,"org.eclipse.cdt.codan.ui",1422668721543
stopped,bundle,org.eclipse.cdt.launch.remote,2.4.0.201402142303,"org.eclipse.cdt.launch.remote",1422668721588
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201402142303,"org.eclipse.cdt.debug.mi.ui",1422668721588
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.3.0.201402142303,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1422668721589
stopped,bundle,org.eclipse.linuxtools.gdbtrace.ui,1.2.1.201402102340,"org.eclipse.linuxtools.gdbtrace.ui",1422668721614
stopped,bundle,org.eclipse.linuxtools.gdbtrace.core,1.2.1.201402102340,"org.eclipse.linuxtools.gdbtrace.core",1422668721619
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.4.0.201402142303,"org.eclipse.cdt.dsf.gdb.ui",1422668721621
stopped,bundle,org.eclipse.cdt.dsf.ui,2.4.0.201402142303,"org.eclipse.cdt.dsf.ui",1422668721632
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201402142303,"org.eclipse.cdt.gdb.ui",1422668721641
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.3.0.201402142303,"org.eclipse.cdt.dsf.gdb",1422668721642
stopped,bundle,org.eclipse.linuxtools.rpm.rpmlint,1.0.0.201402102340,"org.eclipse.linuxtools.rpm.rpmlint",1422668721684
stopped,bundle,org.eclipse.linuxtools.rpm.ui,1.1.0.201402102340,"org.eclipse.linuxtools.rpm.ui",1422668721688
stopped,bundle,org.eclipse.linuxtools.rpm.ui.editor,1.2.0.201402102340,"org.eclipse.linuxtools.rpm.ui.editor",1422668721693
stopped,bundle,org.eclipse.linuxtools.rpm.core,2.1.0.201402102340,"org.eclipse.linuxtools.rpm.core",1422668721695
stopped,bundle,org.eclipse.linuxtools.gcov.core,5.0.0.201402102340,"org.eclipse.linuxtools.gcov.core",1422668721697
stopped,bundle,org.eclipse.linuxtools.gprof,5.0.0.201402102340,"org.eclipse.linuxtools.gprof",1422668721699
stopped,bundle,org.eclipse.linuxtools.binutils,4.1.0.201402102340,"org.eclipse.linuxtools.binutils",1422668721704
stopped,bundle,org.eclipse.linuxtools.tools.launch.core,2.0.0.201402102340,"org.eclipse.linuxtools.tools.launch.core",1422668721748
stopped,bundle,org.eclipse.linuxtools.profiling.launch,2.2.0.201402102340,"org.eclipse.linuxtools.profiling.launch",1422668721749
stopped,bundle,org.eclipse.cdt.launch,7.1.0.201402142303,"org.eclipse.cdt.launch",1422668721830
stopped,bundle,org.eclipse.cdt.debug.ui,7.3.0.201402142303,"org.eclipse.cdt.debug.ui",1422668721831
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.1.0.201402142303,"org.eclipse.cdt.build.crossgcc",1422668721831
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.2.1.201402142303,"org.eclipse.cdt.managedbuilder.ui",1422668721848
stopped,bundle,org.eclipse.cdt.make.ui,7.2.0.201402142303,"org.eclipse.cdt.make.ui",1422668721849
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.9.2.v20140211-0100,"org.eclipse.cdt.mylyn.ui",1422668721864
stopped,bundle,org.eclipse.linuxtools.cdt.libhover.devhelp,1.0.0.201402102340,"org.eclipse.linuxtools.cdt.libhover.devhelp",1422668721865
stopped,bundle,org.eclipse.linuxtools.cdt.libhover,1.2.0.201402102340,"org.eclipse.linuxtools.cdt.libhover",1422668721865
stopped,bundle,org.eclipse.linuxtools.changelog.core,2.8.0.201402102340,"org.eclipse.linuxtools.changelog.core",1422668721876
stopped,bundle,org.eclipse.linuxtools.dataviewers.annotatedsourceeditor,5.0.0.201402102340,"org.eclipse.linuxtools.dataviewers.annotatedsourceeditor",1422668721876
stopped,bundle,org.eclipse.cdt.ui,5.7.0.201402142303,"org.eclipse.cdt.ui",1422668721877
stopped,bundle,org.eclipse.egit.ui,3.2.0.201312181205-r,"org.eclipse.egit.ui",1422668721877
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1422668721877
stopped,bundle,org.eclipse.rse.importexport,1.2.300.201205241511,"org.eclipse.rse.importexport",1422668721903
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.300.201205062159,"org.eclipse.rse.subsystems.shells.telnet",1422668721921
stopped,bundle,org.eclipse.rse.shells.ui,3.0.500.201305031537,"org.eclipse.rse.shells.ui",1422668721923
stopped,bundle,org.eclipse.rse.files.ui,3.2.200.201307171555,"org.eclipse.rse.files.ui",1422668721923
stopped,bundle,org.eclipse.rse.processes.ui,3.0.400.201205062159,"org.eclipse.rse.processes.ui",1422668721939
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.801.v201308100603,"org.eclipse.wst.dtd.ui",1422668721945
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,22.6.2.v201403212031-1085508,"overlay.com.android.ide.eclipse.adt.overlay",1422668721957
stopped,bundle,com.android.ide.eclipse.adt,22.6.2.v201403212031-1085508,"com.android.ide.eclipse.adt",1422668721957
stopped,bundle,org.eclipse.fx.ide.fxml,1.1.0.201411050807,"org.eclipse.fx.ide.fxml",1422668721957
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.500.v201203081826,"org.eclipse.wst.xsd.ui",1422668721996
stopped,bundle,org.eclipse.wst.xml.ui,1.1.500.v201403122203,"org.eclipse.wst.xml.ui",1422668721999
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1422668722020
stopped,bundle,org.eclipse.fx.ide.jdt.ui,1.1.0.201411050807,"org.eclipse.fx.ide.jdt.ui",1422668722020
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1422668722020
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1422668722034
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.501.v20140808-0849,"org.eclipse.pde.api.tools.ui",1422668722035
stopped,bundle,org.eclipse.pde.ds.ui,1.0.300.v20140204-1740,"org.eclipse.pde.ds.ui",1422668722047
stopped,bundle,org.eclipse.pde.runtime,3.4.400.v20140512-1555,"org.eclipse.pde.runtime",1422668722059
stopped,bundle,org.eclipse.pde.ua.ui,1.0.300.v20140307-1548,"org.eclipse.pde.ua.ui",1422668722085
stopped,bundle,org.eclipse.pde.ui.templates,3.4.800.v20140410-2009,"org.eclipse.pde.ui.templates",1422668722107
stopped,bundle,org.eclipse.e4.tools.emf.editor3x,0.12.0.v20140726-0138,"org.eclipse.e4.tools.emf.editor3x",1422668722107
stopped,bundle,org.eclipse.e4.tools,0.12.0.v20140806-0758,"org.eclipse.e4.tools",1422668722307
stopped,bundle,org.eclipse.fx.ide.fxgraph.ui,1.1.0.201411050807,"org.eclipse.fx.ide.fxgraph.ui",1422668722333
stopped,bundle,org.eclipse.xtend.ide,2.7.3.v201411190455,"org.eclipse.xtend.ide",1422668722333
stopped,bundle,org.eclipse.xtext.common.types.shared,2.7.3.v201411190455,"org.eclipse.xtext.common.types.shared",1422668722333
stopped,bundle,org.eclipse.xtext.purexbase.ui,2.7.3.v201411190455,"org.eclipse.xtext.purexbase.ui",1422668722389
stopped,bundle,org.eclipse.xtend.core,2.7.3.v201411190455,"org.eclipse.xtend.core",1422668722390
stopped,bundle,org.eclipse.xtext.xbase.ui,2.7.3.v201411190455,"org.eclipse.xtext.xbase.ui",1422668722390
stopped,bundle,org.eclipse.xtext.xtext.ui,2.7.3.v201411190455,"org.eclipse.xtext.xtext.ui",1422668722391
stopped,bundle,org.eclipse.pde.ui,3.8.101.v20140902-1534,"org.eclipse.pde.ui",1422668722392
stopped,bundle,org.eclipse.ant.ui,3.5.500.v20140521-1557,"org.eclipse.ant.ui",1422668722399
stopped,bundle,org.eclipse.fx.ide.fxgraph,1.1.0.201411050807,"org.eclipse.fx.ide.fxgraph",1422668722440
stopped,bundle,org.eclipse.fx.ide.l10n.ui,1.1.0.201411050807,"org.eclipse.fx.ide.l10n.ui",1422668722464
stopped,bundle,org.eclipse.fx.ide.l10n,1.1.0.201411050807,"org.eclipse.fx.ide.l10n",1422668722482
stopped,bundle,org.eclipse.e4.tools.css.editor.ui,0.12.0.v20140221-1650,"org.eclipse.e4.tools.css.editor.ui",1422668722482
stopped,bundle,org.eclipse.e4.tools.css.editor,0.12.0.v20140221-1650,"org.eclipse.e4.tools.css.editor",1422668722482
stopped,bundle,org.eclipse.xtext.purexbase,2.7.3.v201411190455,"org.eclipse.xtext.purexbase",1422668722521
stopped,bundle,org.eclipse.emf.mwe2.language.ui,2.7.0.v201409021051,"org.eclipse.emf.mwe2.language.ui",1422668722535
stopped,bundle,org.eclipse.xtext.ui.codetemplates.ui,2.7.3.v201411190455,"org.eclipse.xtext.ui.codetemplates.ui",1422668722535
stopped,bundle,org.eclipse.xtext.ui.codetemplates,2.7.3.v201411190455,"org.eclipse.xtext.ui.codetemplates",1422668722535
stopped,bundle,org.eclipse.fx.ide.ui.mobile.sim.launch,1.1.0.201411050807,"org.eclipse.fx.ide.ui.mobile.sim.launch",1422668722535
stopped,bundle,org.eclipse.jdt.junit,3.7.300.v20140418-0836,"org.eclipse.jdt.junit",1422668722535
stopped,bundle,org.eclipse.fx.ide.ui.preview,1.1.0.201411050807,"org.eclipse.fx.ide.ui.preview",1422668722536
stopped,bundle,org.eclipse.xtext.ui.ecore,2.7.3.v201411190455,"org.eclipse.xtext.ui.ecore",1422668722550
stopped,bundle,org.eclipse.xtext.xtext.ui.graph,2.7.3.v201411190455,"org.eclipse.xtext.xtext.ui.graph",1422668722551
stopped,bundle,org.eclipse.xtext.ui.shared,2.7.3.v201411190455,"org.eclipse.xtext.ui.shared",1422668722552
stopped,bundle,org.eclipse.xtext.builder,2.7.3.v201411190455,"org.eclipse.xtext.builder",1422668722552
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.300.v20140512-1926,"org.eclipse.jdt.debug.ui",1422668722552
stopped,bundle,org.eclipse.wst.sse.ui,1.3.300.v201404240319,"org.eclipse.wst.sse.ui",1422668722553
stopped,bundle,org.eclipse.fx.ide.ui,1.1.0.201411050807,"org.eclipse.fx.ide.ui",1422668722615
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.400.v20140311-1758,"org.eclipse.jdt.apt.ui",1422668722630
stopped,bundle,org.eclipse.e4.tools.event.spy,0.15.0.v20140707-1917,"org.eclipse.e4.tools.event.spy",1422668722630
stopped,bundle,org.eclipse.xtext.ui.junit,2.7.3.v201411190455,"org.eclipse.xtext.ui.junit",1422668722656
stopped,bundle,org.eclipse.xtext.ui,2.7.3.v201411190455,"org.eclipse.xtext.ui",1422668722656
stopped,bundle,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui",1422668722656
stopped,bundle,org.eclipse.platform.discovery.compatibility,0.11.0.v20140117-1516,"org.eclipse.platform.discovery.compatibility",1422668722656
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.400.v201402131232,"org.eclipse.wst.jsdt.debug.ui",1422668722656
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.500.v201402131232,"org.eclipse.wst.jsdt.support.firefox",1422668722671
stopped,bundle,org.eclipse.wst.jsdt.ui,1.1.500.v201402182334,"org.eclipse.wst.jsdt.ui",1422668722671
stopped,bundle,org.eclipse.search,3.9.100.v20140226-1637,"org.eclipse.search",1422668722671
stopped,bundle,org.eclipse.epp.package.standard,4.4.0.20140612-0500,"org.eclipse.epp.package.standard",1422668722706
stopped,bundle,org.eclipse.linuxtools.lttng2.kernel.ui,2.2.1.201402102340,"org.eclipse.linuxtools.lttng2.kernel.ui",1422668722707
stopped,bundle,org.eclipse.linuxtools.lttng2.ui,2.2.1.201402102340,"org.eclipse.linuxtools.lttng2.ui",1422668722720
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1432162229682
started,bundle,org.eclipse.osgi,3.10.0.v20140606-1445,"org.eclipse.osgi",1432162229685
started,bundle,org.eclipse.equinox.simpleconfigurator,1.1.0.v20131217-1203,"org.eclipse.equinox.simpleconfigurator",1432162229687
started,bundle,com.ibm.icu,52.1.0.v201404241930,"com.ibm.icu",1432162229687
started,bundle,org.apache.felix.gogo.command,0.10.0.v201209301215,"org.apache.felix.gogo.command",1432162229689
started,bundle,org.apache.felix.gogo.runtime,0.10.0.v201209301036,"org.apache.felix.gogo.runtime",1432162229690
started,bundle,org.apache.felix.gogo.shell,0.10.0.v201212101605,"org.apache.felix.gogo.shell",1432162229690
started,bundle,org.eclipse.compare.core,3.5.400.v20130903-0736,"org.eclipse.compare.core",1432162229692
started,bundle,org.eclipse.core.contenttype,3.4.200.v20140207-1251,"org.eclipse.core.contenttype",1432162229693
started,bundle,org.eclipse.core.databinding.observable,1.4.1.v20140210-1835,"org.eclipse.core.databinding.observable",1432162229694
started,bundle,org.eclipse.core.expressions,3.4.600.v20140128-0851,"org.eclipse.core.expressions",1432162229695
started,bundle,org.eclipse.core.filebuffers,3.5.400.v20140127-1516,"org.eclipse.core.filebuffers",1432162229696
started,bundle,org.eclipse.core.filesystem,1.4.100.v20140514-1614,"org.eclipse.core.filesystem",1432162229697
started,bundle,org.eclipse.core.jobs,3.6.0.v20140424-0053,"org.eclipse.core.jobs",1432162229698
started,bundle,org.eclipse.core.net,1.2.200.v20140124-2013,"org.eclipse.core.net",1432162229699
started,bundle,org.eclipse.core.resources,3.9.0.v20140514-1307,"org.eclipse.core.resources",1432162229700
started,bundle,org.eclipse.core.runtime,3.10.0.v20140318-2214,"org.eclipse.core.runtime",1432162229701
started,bundle,org.eclipse.core.runtime.compatibility,3.2.200.v20140128-0851,"org.eclipse.core.runtime.compatibility",1432162229702
started,bundle,org.eclipse.debug.core,3.9.0.v20140521-1435,"org.eclipse.debug.core",1432162229703
started,bundle,org.eclipse.e4.core.commands,0.10.2.v20140424-2344,"org.eclipse.e4.core.commands",1432162229704
started,bundle,org.eclipse.e4.core.contexts,1.3.100.v20140407-1019,"org.eclipse.e4.core.contexts",1432162229705
started,bundle,org.eclipse.e4.core.di,1.4.0.v20140414-1837,"org.eclipse.e4.core.di",1432162229706
started,bundle,org.eclipse.e4.core.di.extensions,0.12.0.v20140417-2033,"org.eclipse.e4.core.di.extensions",1432162229707
started,bundle,org.eclipse.e4.core.services,1.2.0.v20140509-1840,"org.eclipse.e4.core.services",1432162229711
started,bundle,org.eclipse.e4.ui.bindings,0.10.200.v20140424-2042,"org.eclipse.e4.ui.bindings",1432162229712
started,bundle,org.eclipse.e4.ui.css.swt,0.11.100.v20140522-1045,"org.eclipse.e4.ui.css.swt",1432162229713
started,bundle,org.eclipse.e4.ui.css.swt.theme,0.9.300.v20140424-2042,"org.eclipse.e4.ui.css.swt.theme",1432162229714
started,bundle,org.eclipse.e4.ui.di,1.0.0.v20140328-2112,"org.eclipse.e4.ui.di",1432162229715
started,bundle,org.eclipse.e4.ui.model.workbench,1.1.0.v20140512-1820,"org.eclipse.e4.ui.model.workbench",1432162229716
started,bundle,org.eclipse.e4.ui.services,1.1.0.v20140328-1925,"org.eclipse.e4.ui.services",1432162229717
started,bundle,org.eclipse.e4.ui.workbench,1.1.0.v20140528-1949,"org.eclipse.e4.ui.workbench",1432162229718
started,bundle,org.eclipse.e4.ui.workbench.addons.swt,1.1.0.v20140602-1537,"org.eclipse.e4.ui.workbench.addons.swt",1432162229719
started,bundle,org.eclipse.e4.ui.workbench.renderers.swt,0.12.0.v20140521-1818,"org.eclipse.e4.ui.workbench.renderers.swt",1432162229722
started,bundle,org.eclipse.e4.ui.workbench.swt,0.12.100.v20140530-1436,"org.eclipse.e4.ui.workbench.swt",1432162229723
started,bundle,org.eclipse.equinox.app,1.3.200.v20130910-1609,"org.eclipse.equinox.app",1432162229726
started,bundle,org.eclipse.equinox.common,3.6.200.v20130402-1505,"org.eclipse.equinox.common",1432162229727
started,bundle,org.eclipse.equinox.console,1.1.0.v20140131-1639,"org.eclipse.equinox.console",1432162229728
started,bundle,org.eclipse.equinox.ds,1.4.200.v20131126-2331,"org.eclipse.equinox.ds",1432162229729
started,bundle,org.eclipse.equinox.event,1.3.100.v20140115-1647,"org.eclipse.equinox.event",1432162229730
started,bundle,org.eclipse.equinox.p2.core,2.3.0.v20131211-1531,"org.eclipse.equinox.p2.core",1432162229731
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.1.0.v20131211-1531,"org.eclipse.equinox.p2.directorywatcher",1432162229732
started,bundle,org.eclipse.equinox.p2.engine,2.3.0.v20140506-1720,"org.eclipse.equinox.p2.engine",1432162229733
started,bundle,org.eclipse.equinox.p2.metadata,2.2.0.v20131211-1531,"org.eclipse.equinox.p2.metadata",1432162229734
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.100.v20131209-2144,"org.eclipse.equinox.p2.metadata.repository",1432162229735
started,bundle,org.eclipse.equinox.p2.operations,2.4.0.v20131119-0908,"org.eclipse.equinox.p2.operations",1432162229736
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.200.v20131119-0908,"org.eclipse.equinox.p2.reconciler.dropins",1432162229737
started,bundle,org.eclipse.equinox.p2.repository,2.3.0.v20131211-1531,"org.eclipse.equinox.p2.repository",1432162229738
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.2.0.v20140422-1847,"org.eclipse.equinox.p2.ui.sdk.scheduler",1432162229739
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20131119-0908,"org.eclipse.equinox.p2.updatechecker",1432162229740
started,bundle,org.eclipse.equinox.preferences,3.5.200.v20140224-1527,"org.eclipse.equinox.preferences",1432162229741
started,bundle,org.eclipse.equinox.registry,3.5.400.v20140428-1507,"org.eclipse.equinox.registry",1432162229742
started,bundle,org.eclipse.equinox.security,1.2.0.v20130424-1801,"org.eclipse.equinox.security",1432162229744
started,bundle,org.eclipse.equinox.util,1.0.500.v20130404-1337,"org.eclipse.equinox.util",1432162229745
started,bundle,org.eclipse.help,3.6.0.v20130326-1254,"org.eclipse.help",1432162229746
started,bundle,org.eclipse.jdt.core.manipulation,1.5.0.v20130605-1748,"org.eclipse.jdt.core.manipulation",1432162229780
started,bundle,org.eclipse.jface,3.10.0.v20140604-0740,"org.eclipse.jface",1432162229781
started,bundle,org.eclipse.jsch.core,1.1.500.v20131112-1442,"org.eclipse.jsch.core",1432162229782
started,bundle,org.eclipse.ltk.core.refactoring,3.6.100.v20140520-1248,"org.eclipse.ltk.core.refactoring",1432162229783
started,bundle,org.eclipse.ltk.ui.refactoring,3.7.100.v20140324-1358,"org.eclipse.ltk.ui.refactoring",1432162229785
started,bundle,org.eclipse.search,3.9.100.v20140226-1637,"org.eclipse.search",1432162229786
started,bundle,org.eclipse.team.core,3.7.0.v20130514-1224,"org.eclipse.team.core",1432162229786
started,bundle,org.eclipse.team.cvs.ui,3.3.600.v20130514-1224,"org.eclipse.team.cvs.ui",1432162229788
started,bundle,org.eclipse.team.ui,3.7.100.v20130710-1213,"org.eclipse.team.ui",1432162229790
started,bundle,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui",1432162229793
started,bundle,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console",1432162229793
started,bundle,org.eclipse.ui.editors,3.8.200.v20140401-1310,"org.eclipse.ui.editors",1432162229793
started,bundle,org.eclipse.ui.forms,3.6.100.v20140422-1825,"org.eclipse.ui.forms",1432162229795
started,bundle,org.eclipse.ui.ide,3.10.0.v20140521-1937,"org.eclipse.ui.ide",1432162229798
started,bundle,org.eclipse.ui.navigator,3.5.400.v20140210-1835,"org.eclipse.ui.navigator",1432162229799
started,bundle,org.eclipse.ui.net,1.2.200.v20120807-0927,"org.eclipse.ui.net",1432162229800
started,bundle,org.eclipse.ui.views,3.7.0.v20140408-0703,"org.eclipse.ui.views",1432162229801
started,bundle,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"org.eclipse.ui.workbench",1432162229801
started,bundle,org.eclipse.ui.workbench.texteditor,3.9.0.v20140411-1521,"org.eclipse.ui.workbench.texteditor",1432162229804
started,bundle,org.eclipse.update.configurator,3.3.300.v20140518-1928,"org.eclipse.update.configurator",1432162229804
started,bundle,org.eclipse.cdt.build.crossgcc,1.1.0.201402142303,"org.eclipse.cdt.build.crossgcc",1432162229804
started,bundle,org.eclipse.cdt.codan.ui.cxx,3.2.0.201402142303,"org.eclipse.cdt.codan.ui.cxx",1432162229805
started,bundle,org.eclipse.cdt.core,5.6.0.201402142303,"org.eclipse.cdt.core",1432162229808
started,bundle,org.eclipse.cdt.make.core,7.3.0.201402142303,"org.eclipse.cdt.make.core",1432162229810
started,bundle,org.eclipse.cdt.make.ui,7.2.0.201402142303,"org.eclipse.cdt.make.ui",1432162229811
started,bundle,org.eclipse.cdt.managedbuilder.core,8.3.0.201402142303,"org.eclipse.cdt.managedbuilder.core",1432162229813
started,bundle,org.eclipse.cdt.ui,5.7.0.201402142303,"org.eclipse.cdt.ui",1432162229815
started,bundle,org.eclipse.egit.core,3.2.0.201312181205-r,"org.eclipse.egit.core",1432162229817
started,bundle,org.eclipse.egit.ui,3.2.0.201312181205-r,"org.eclipse.egit.ui",1432162229820
started,bundle,org.eclipse.epp.mpc.ui,1.2.1.v20140219-1000,"org.eclipse.epp.mpc.ui",1432162229820
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1432162229821
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1432162229822
started,bundle,org.eclipse.equinox.event,1.3.0.v20130327-1442,"org.eclipse.equinox.event",1432162229823
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1432162229824
started,bundle,org.eclipse.jgit,3.2.0.201312181205-r,"org.eclipse.jgit",1432162229824
started,bundle,org.eclipse.linuxtools.cdt.libhover,1.2.0.201402102340,"org.eclipse.linuxtools.cdt.libhover",1432162229825
started,bundle,org.eclipse.linuxtools.cdt.libhover.devhelp,1.0.0.201402102340,"org.eclipse.linuxtools.cdt.libhover.devhelp",1432162229825
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1432162229826
