what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.xtext.ui,2.7.3.v201411190455,"org.eclipse.xtext.ui",1432162229917
started,bundle,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.adt",1432162229917
started,bundle,com.android.ide.eclipse.base,23.0.6.1720515,"com.android.ide.eclipse.base",1432162229917
os,sysinfo,,,"win32",1432162229923
arch,sysinfo,,,"x86_64",1432162229923
ws,sysinfo,,,"win32",1432162229950
locale,sysinfo,,,"en_US",1432162229950
processors,sysinfo,,,"4",1432162229950
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1432162229950
java.runtime.version,sysinfo,,,"1.8.0_40-b26",1432162229950
java.specification.name,sysinfo,,,"Java Platform API Specification",1432162229950
java.specification.vendor,sysinfo,,,"Oracle Corporation",1432162229950
java.specification.version,sysinfo,,,"1.8",1432162229950
java.vendor,sysinfo,,,"Oracle Corporation",1432162229950
java.version,sysinfo,,,"1.8.0_40",1432162229950
java.vm.info,sysinfo,,,"mixed mode",1432162229950
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1432162229950
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1432162229950
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1432162229950
java.vm.specification.version,sysinfo,,,"1.8",1432162229950
java.vm.vendor,sysinfo,,,"Oracle Corporation",1432162229950
java.vm.version,sysinfo,,,"25.40-b25",1432162229950
started,bundle,org.eclipse.debug.ui,3.10.0.v20140604-1637,"org.eclipse.debug.ui",1432162230229
started,bundle,org.eclipse.cdt.dsf,2.4.0.201402142303,"org.eclipse.cdt.dsf",1432162230241
started,bundle,org.eclipse.cdt.dsf.gdb,4.3.0.201402142303,"org.eclipse.cdt.dsf.gdb",1432162230246
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.4.0.201402142303,"org.eclipse.cdt.dsf.gdb.ui",1432162230248
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432162230772
started,bundle,org.eclipse.xtext.common.types.shared,2.7.3.v201411190455,"org.eclipse.xtext.common.types.shared",1432162231311
started,bundle,org.eclipse.xtext.common.types,2.7.3.v201411190455,"org.eclipse.xtext.common.types",1432162231411
started,bundle,org.eclipse.xtext.ui.shared,2.7.3.v201411190455,"org.eclipse.xtext.ui.shared",1432162231624
started,bundle,org.eclipse.core.variables,3.2.800.v20130819-1716,"org.eclipse.core.variables",1432162231745
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432162232759
started,bundle,org.eclipse.fx.ide.ui.mobile.sim.launch,1.1.0.201411050807,"org.eclipse.fx.ide.ui.mobile.sim.launch",1432162235261
started,bundle,org.eclipse.xtext.xtext.ui,2.7.3.v201411190455,"org.eclipse.xtext.xtext.ui",1432162235286
started,bundle,org.eclipse.xtext.xbase.ui,2.7.3.v201411190455,"org.eclipse.xtext.xbase.ui",1432162256889
started,bundle,org.eclipse.jdt.debug,3.8.100.v20140522-1618,"org.eclipse.jdt.debug",1432162256918
opened,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1432162258055
started,bundle,org.eclipse.jdt.debug.ui,3.6.300.v20140512-1926,"org.eclipse.jdt.debug.ui",1432162258654
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1432162258683
activated,view,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.PackageExplorer",1432162259528
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432162261134
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432162263904
started,bundle,org.eclipse.cdt.debug.core,7.4.0.201402142303,"org.eclipse.cdt.debug.core",1432162265632
started,bundle,org.eclipse.cdt.debug.ui,7.3.0.201402142303,"org.eclipse.cdt.debug.ui",1432162265672
started,bundle,org.eclipse.jdt.junit,3.7.300.v20140418-0836,"org.eclipse.jdt.junit",1432162265821
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1432162266912
started,bundle,org.eclipse.pde.api.tools,1.0.600.v20140520-1809,"org.eclipse.pde.api.tools",1432162269087
started,bundle,org.eclipse.pde.api.tools.ui,1.0.501.v20140808-0849,"org.eclipse.pde.api.tools.ui",1432162269091
executed,command,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1432162276831
started,bundle,org.eclipse.e4.tools.css.editor,0.12.0.v20140221-1650,"org.eclipse.e4.tools.css.editor",1432162277876
started,bundle,org.eclipse.xtext.ui.codetemplates.ui,2.7.3.v201411190455,"org.eclipse.xtext.ui.codetemplates.ui",1432162278768
started,bundle,org.eclipse.emf.common.ui,2.9.0.v20140901-1055,"org.eclipse.emf.common.ui",1432162278964
started,bundle,org.eclipse.emf.edit.ui,2.10.1.v20140901-1055,"org.eclipse.emf.edit.ui",1432162278967
started,bundle,org.eclipse.wst.sse.core,1.1.900.v201401101615,"org.eclipse.wst.sse.core",1432162280409
started,bundle,org.eclipse.e4.tools.css.editor.ui,0.12.0.v20140221-1650,"org.eclipse.e4.tools.css.editor.ui",1432162280711
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1432162281331
opened,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1432162303335
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1432162303631
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1432162305732
opened,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1432162312240
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1432162312529
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432162329607
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432162380136
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432162385241
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432162390747
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.properties",1432162390791
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1432162393664
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432162398391
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432162540648
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432162543641
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20131115-1210,"org.eclipse.equinox.p2.garbagecollector",1432162581311
